

Run Date,Action,Symbol,Description,Type,Exchange Quantity,Exchange Currency,Quantity,Currency,Price,Exchange Rate,Commission,Fees,Accrued Interest,Amount,Cash Balance,Settlement Date
12/29/2023,"DEBIT CARD PURCHASE AMZN Mktp US*SU0TZ5013 Amzn.com/bill WA1227232469216B935R8A (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-18.01,4217.92,
12/29/2023,"TRANSFERRED TO VS Z23-693697-1 (Cash)", ,"No Description",Cash,0,,0.000,USD,,0,,,,-160,4235.93,
12/29/2023,"BILL PAYMENT CAPITAL ONE AUTO FINANC (Cash)", ,"No Description",Cash,0,,0.000,USD,,0,,,,-700,4395.93,
12/28/2023,"REINVESTMENT VANGUARD SCOTTSDALE FDS VANGUARD SHO... (VCSH) (Cash)",VCSH,"VANGUARD SCOTTSDALE FDS VANGUARD SHORT-",Cash,0,,0.004,USD,77.29,0,,,,-0.29,5095.93,
12/28/2023,"DIVIDEND RECEIVED VANGUARD SCOTTSDALE FDS VANGUARD SHO... (VCSH) (Cash)",VCSH,"VANGUARD SCOTTSDALE FDS VANGUARD SHORT-",Cash,0,,0.000,USD,,0,,,,0.29,5096.22,
12/28/2023,"REINVESTMENT as of Dec-22-2023 INVESCO DB MULTI-SECTOR COMMOD BASE ... (DBB) (Cash)",DBB,"INVESCO DB MULTI-SECTOR COMMOD BASE MET",Cash,0,,0.286,USD,17.75,0,,,,-5.08,5095.93,
12/28/2023,"REINVESTMENT as of Dec-22-2023 INVESCO DB MULTI-SECTOR COMMOD BASE ... (DBB) (Cash)",DBB,"INVESCO DB MULTI-SECTOR COMMOD BASE MET",Cash,0,,-0.282,USD,18.02,0,,,,5.08,5101.01,
12/28/2023,"REINVESTMENT GILEAD SCIENCES INC COM USD0.001 (GILD) (Cash)",GILD,"GILEAD SCIENCES INC COM USD0.001",Cash,0,,0.003,USD,79.82,0,,,,-0.21,5095.93,
12/28/2023,"DIVIDEND RECEIVED GILEAD SCIENCES INC COM USD0.001 (GILD) (Cash)",GILD,"GILEAD SCIENCES INC COM USD0.001",Cash,0,,0.000,USD,,0,,,,0.21,5096.14,
12/28/2023,"DIVIDEND RECEIVED ACADIAN ASSET MANAGEMENT INC. COM (AAMI) (Cash)",AAMI,"ACADIAN ASSET MANAGEMENT INC. COM",Cash,0,,0.000,USD,,0,,,,0.02,5095.93,
12/28/2023,"TRANSFERRED TO VS Z21-438083-1 (Cash)", ,"No Description",Cash,0,,0.000,USD,,0,,,,-10,5095.91,
12/28/2023,"DEBIT CARD PURCHASE POSM6K6 7-ELEVEN MANASSAS VA1226232425131B9F6JVR (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-15.29,5105.91,
12/28/2023,"TRANSFERRED TO VS Z23-693697-1 (Cash)", ,"No Description",Cash,0,,0.000,USD,,0,,,,-45,5121.20,
12/27/2023,"REINVESTMENT as of Dec-22-2023 PETROLEO BRASILEIRO SA PETROBRAS SPO... (PBR) (Cash)",PBR,"PETROLEO BRASILEIRO SA PETROBRAS SPON A",Cash,0,,0.017,USD,16.18,0,,,,-0.27,5166.20,
12/27/2023,"REINVESTMENT ISHARES MORTGAGE REAL ESTATE ETF (REM) (Cash)",REM,"ISHARES MORTGAGE REAL ESTATE ETF",Cash,0,,0.072,USD,24.09,0,,,,-1.73,5166.47,
12/27/2023,"DIVIDEND RECEIVED ISHARES MORTGAGE REAL ESTATE ETF (REM) (Cash)",REM,"ISHARES MORTGAGE REAL ESTATE ETF",Cash,0,,0.000,USD,,0,,,,1.73,5168.20,
12/27/2023,"REINVESTMENT ISHARES INC MSCI JPN ETF NEW (EWJ) (Cash)",EWJ,"ISHARES INC MSCI JPN ETF NEW",Cash,0,,0.007,USD,63.4,0,,,,-0.47,5166.47,
12/27/2023,"DIVIDEND RECEIVED ISHARES INC MSCI JPN ETF NEW (EWJ) (Cash)",EWJ,"ISHARES INC MSCI JPN ETF NEW",Cash,0,,0.000,USD,,0,,,,0.47,5166.94,
12/27/2023,"FEE CHARGED as of Dec-22-2023 PETROLEO BRASILEIRO SA PETROBRAS SPO... (PBR) (Cash)",PBR,"PETROLEO BRASILEIRO SA PETROBRAS SPON A",Cash,0,,0.000,USD,,0,,,,-0.01,5166.47,
12/27/2023,"DIVIDEND RECEIVED as of Dec-22-2023 PETROLEO BRASILEIRO SA PETROBRAS SPO... (PBR) (Cash)",PBR,"PETROLEO BRASILEIRO SA PETROBRAS SPON A",Cash,0,,0.000,USD,,0,,,,0.28,5166.48,
12/27/2023,"YOU SOLD SS&C TECHNOLOGIES HLDGS INC COM (SSNC) (Cash)",SSNC,"SS&C TECHNOLOGIES HLDGS INC COM",Cash,0,,-0.519,USD,61.46,0,,,,31.9,5166.20,12/29/2023
12/27/2023,"YOU BOUGHT PALO ALTO NETWORKS INC COM USD0.0001 (PANW) (Cash)",PANW,"PALO ALTO NETWORKS INC COM USD0.0001",Cash,0,,0.107,USD,297.82,0,,,,-31.87,5134.30,12/29/2023
12/26/2023,"REINVESTMENT as of Dec-22-2023 INVESCO DB MULTI-SECTOR COMMOD BASE ... (DBB) (Cash)",DBB,"INVESCO DB MULTI-SECTOR COMMOD BASE MET",Cash,0,,0.282,USD,18.02,0,,,,-5.08,5166.17,
12/26/2023,"RETURN OF CAPITAL as of Dec-22-2023 INVESCO DB MULTI-SECTOR COMMOD BASE ... (DBB) (Cash)",DBB,"INVESCO DB MULTI-SECTOR COMMOD BASE MET",Cash,0,,0.000,USD,,0,,,,5.08,5171.25,
12/26/2023,"YOU SOLD VANECK ETF TR VANECK LONG MUNI ETF (MLN) (Cash)",MLN,"VANECK ETF TR VANECK LONG MUNI ETF",Cash,0,,-0.231,USD,18.24,0,,,,4.21,5166.17,12/28/2023
12/26/2023,"YOU SOLD VANECK ETF TR VANECK LONG MUNI ETF (MLN) (Cash)",MLN,"VANECK ETF TR VANECK LONG MUNI ETF",Cash,0,,-1,USD,18.25,0,,,,18.25,5161.96,12/28/2023
12/26/2023,"DEBIT CARD PURCHASE Amazon.com*0V4C025N3 Amzn.com/bill WA1221232469216B431T00 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-5.99,5143.71,
12/26/2023,"TRANSFERRED TO VS Z23-693697-1 (Cash)", ,"No Description",Cash,0,,0.000,USD,,0,,,,-20,5149.70,
12/26/2023,"TRANSFERRED TO VS 239-574793-1 CURRENT CONTRIBUTION (Cash)", ,"No Description",Cash,0,,0.000,USD,,0,,,,-22.46,5169.70,
12/26/2023,"DEBIT CARD PURCHASE Amazon.com*9S4014UL3 Amzn.com/bill WA1222232469216B4328GK (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-29.19,5192.16,
12/26/2023,"DEBIT CARD PURCHASE AMZN Mktp US*KT1CH0ZK3 Amzn.com/bill WA1221232469216B3313QG (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-66.52,5221.35,
12/26/2023,"BILL PAYMENT PWC SERVICE AUTHORITY (Cash)", ,"No Description",Cash,0,,0.000,USD,,0,,,,-122.26,5287.87,
12/26/2023,"DEBIT CARD PURCHASE PAYPAL *PYPL PAYIN4 888-221-1161 CA1223232411641B51Z76W (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-172.24,5410.13,
12/22/2023,"REINVESTMENT SPDR BLOOMBERG SHORT TERM HIGH YIELD... (SJNK) (Cash)",SJNK,"SPDR BLOOMBERG SHORT TERM HIGH YIELD BO",Cash,0,,0.02,USD,25.16,0,,,,-0.51,5582.37,
12/22/2023,"DIVIDEND RECEIVED SPDR BLOOMBERG SHORT TERM HIGH YIELD... (SJNK) (Cash)",SJNK,"SPDR BLOOMBERG SHORT TERM HIGH YIELD BO",Cash,0,,0.000,USD,,0,,,,0.51,5582.88,
12/22/2023,"DIVIDEND RECEIVED INVESCO ACTVELY MNGD ETC FD TR OPTIM... (PDBC) (Cash)",PDBC,"INVESCO ACTVELY MNGD ETC FD TR OPTIMUM ",Cash,0,,0.000,USD,,0,,,,2.88,5582.37,
12/22/2023,"TRANSFERRED TO VS Z23-693697-1 (Cash)", ,"No Description",Cash,0,,0.000,USD,,0,,,,-500,5579.49,
12/21/2023,"REINVESTMENT FLEXSHARES CREDIT-SCORED US LONG COR... (LKOR) (Cash)",LKOR,"FLEXSHARES CREDIT-SCORED US LONG CORP B",Cash,0,,0.021,USD,44.67,0,,,,-0.96,6079.49,
12/21/2023,"DIVIDEND RECEIVED FLEXSHARES CREDIT-SCORED US LONG COR... (LKOR) (Cash)",LKOR,"FLEXSHARES CREDIT-SCORED US LONG CORP B",Cash,0,,0.000,USD,,0,,,,0.96,6080.45,
12/21/2023,"REINVESTMENT FIDELITY DIVIDEND GROWTH (FDGFX) (Cash)",FDGFX,"FIDELITY DIVIDEND GROWTH",Cash,0,,0.007,USD,32.7,0,,,,-0.21,6079.49,
12/21/2023,"DIVIDEND RECEIVED FIDELITY DIVIDEND GROWTH (FDGFX) (Cash)",FDGFX,"FIDELITY DIVIDEND GROWTH",Cash,0,,0.000,USD,,0,,,,0.09,6079.70,
12/21/2023,"REINVESTMENT FIDELITY CAPITAL & INCOME (FAGIX) (Cash)",FAGIX,"FIDELITY CAPITAL & INCOME",Cash,0,,0.012,USD,9.63,0,,,,-0.12,6079.61,
12/21/2023,"DIVIDEND RECEIVED FIDELITY CAPITAL & INCOME (FAGIX) (Cash)",FAGIX,"FIDELITY CAPITAL & INCOME",Cash,0,,0.000,USD,,0,,,,0.12,6079.73,
12/21/2023,"LONG-TERM CAP GAIN FIDELITY DIVIDEND GROWTH (FDGFX) (Cash)",FDGFX,"FIDELITY DIVIDEND GROWTH",Cash,0,,0.000,USD,,0,,,,0.12,6079.61,
12/21/2023,"YOU BOUGHT TXNM ENERGY INC COM (TXNM) (Cash)",TXNM,"TXNM ENERGY INC COM",Cash,0,,0.187,USD,42.62,0,,,,-7.97,6079.49,12/26/2023
12/21/2023,"TRANSFERRED TO VS Z23-693697-1 (Cash)", ,"No Description",Cash,0,,0.000,USD,,0,,,,-35,6087.46,
12/21/2023,"DIRECT DEPOSIT COM2 TREAS 3 FED SAL (Cash)", ,"No Description",Cash,0,,0.000,USD,,0,,,,4111.86,6122.46,
12/20/2023,"REINVESTMENT ISHARES TR JP MOR EM MK ETF (EMB) (Cash)",EMB,"ISHARES TR JP MOR EM MK ETF",Cash,0,,0.001,USD,88.7,0,,,,-0.09,2010.60,
12/20/2023,"DIVIDEND RECEIVED ISHARES TR JP MOR EM MK ETF (EMB) (Cash)",EMB,"ISHARES TR JP MOR EM MK ETF",Cash,0,,0.000,USD,,0,,,,0.09,2010.69,
12/20/2023,"REINVESTMENT DOMINION ENERGY INC COM (D) (Cash)",D,"DOMINION ENERGY INC COM",Cash,0,,0.023,USD,48.59,0,,,,-1.13,2010.60,
12/20/2023,"DIVIDEND RECEIVED DOMINION ENERGY INC COM (D) (Cash)",D,"DOMINION ENERGY INC COM",Cash,0,,0.000,USD,,0,,,,1.13,2011.73,
12/20/2023,"DEBIT CARD PURCHASE POS150 MANASSAS PARK MANASSAS PAR VA1219232425131B1F6JVM (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-20,2010.60,
12/20/2023,"DEBIT CARD PURCHASE WWW.TIME4LEARNING.COM 954-7710914 FL1218232490641B05GJXZ (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-24.95,2030.60,
12/19/2023,"DEBIT CARD PURCHASE YORKSHIRE RESTAURANT MANASSAS VA1217232427539AZS66L7 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-42,2055.55,
12/19/2023,"TRANSFERRED TO VS Z23-693697-1 (Cash)", ,"No Description",Cash,0,,0.000,USD,,0,,,,-90,2097.55,
12/18/2023,"DEBIT CARD PURCHASE GREENLIGHT 404-953-5925 GA1215232449215AXLRND3 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-10,2187.55,
12/18/2023,"DEBIT CARD PURCHASE HOSTING MATTERS 904-289-9999 FL1215232444500AX5SQS2 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-11,2197.55,
12/18/2023,"DEBIT CARD PURCHASE Amazon.com*HC0RP8K93 Amzn.com/bill WA1215232469216AY2ZBDT (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-18.72,2208.55,
12/18/2023,"DEBIT CARD PURCHASE GREENLIGHT 404-953-5925 GA1216232449215AYMLTNS (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-20,2227.27,
12/18/2023,"DEBIT CARD PURCHASE PAYPAL *Roetto Michael Visa Direct CA1217232424818AZ000X2 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-23,2247.27,
12/18/2023,"DEBIT CARD PURCHASE POS9887 7-ELEVEN 37230 MANASSAS VA1214232425131AXF6JVL (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-41.8,2270.27,
12/18/2023,"DEBIT CARD PURCHASE PIZZA HUT 037448 https://ipcha VA1215232494300AY2M3EJ (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-66.29,2312.07,
12/15/2023,"REINVESTMENT SS&C TECHNOLOGIES HLDGS INC COM (SSNC) (Cash)",SSNC,"SS&C TECHNOLOGIES HLDGS INC COM",Cash,0,,0.004,USD,58.5,0,,,,-0.24,2378.36,
12/15/2023,"DIVIDEND RECEIVED SS&C TECHNOLOGIES HLDGS INC COM (SSNC) (Cash)",SSNC,"SS&C TECHNOLOGIES HLDGS INC COM",Cash,0,,0.000,USD,,0,,,,0.24,2378.60,
12/15/2023,"REINVESTMENT HEARTLAND EXPRESS INC (HTLD) (Cash)",HTLD,"HEARTLAND EXPRESS INC",Cash,0,,0.001,USD,13.4,0,,,,-0.02,2378.36,
12/15/2023,"DIVIDEND RECEIVED HEARTLAND EXPRESS INC (HTLD) (Cash)",HTLD,"HEARTLAND EXPRESS INC",Cash,0,,0.000,USD,,0,,,,0.02,2378.38,
12/15/2023,"REINVESTMENT FIRST AMERICAN FINANCIAL CORP (FAF) (Cash)",FAF,"FIRST AMERICAN FINANCIAL CORP",Cash,0,,0.018,USD,60.93,0,,,,-1.08,2378.36,
12/15/2023,"DIVIDEND RECEIVED FIRST AMERICAN FINANCIAL CORP (FAF) (Cash)",FAF,"FIRST AMERICAN FINANCIAL CORP",Cash,0,,0.000,USD,,0,,,,1.08,2379.44,
12/15/2023,"DEBIT CARD PURCHASE Amazon.com*PF9DQ5HJ3 Amzn.com/bill WA1213232469216AV2XJH8 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-15.9,2378.36,
12/15/2023,"DEBIT CARD PURCHASE PAYPAL *Roetto Michael Visa Direct CA1213232424818AV006AF (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-70,2394.26,
12/15/2023,"TRANSFERRED TO VS Z23-693697-1 (Cash)", ,"No Description",Cash,0,,0.000,USD,,0,,,,-411,2464.26,
12/15/2023,"BILL PAYMENT WELLS FARGO AUTO (Cash)", ,"No Description",Cash,0,,0.000,USD,,0,,,,-922.18,2875.26,
12/14/2023,"YOU BOUGHT VANGUARD SCOTTSDALE FDS VANGUARD SHO... (VCSH) (Cash)",VCSH,"VANGUARD SCOTTSDALE FDS VANGUARD SHORT-",Cash,0,,0.09,USD,77.3,0,,,,-6.96,3797.44,12/18/2023
12/14/2023,"YOU BOUGHT SPDR BLOOMBERG SHORT TERM HIGH YIELD... (SJNK) (Cash)",SJNK,"SPDR BLOOMBERG SHORT TERM HIGH YIELD BO",Cash,0,,0.56,USD,25.27,0,,,,-14.15,3804.40,12/18/2023
12/14/2023,"YOU SOLD EX-DIV DATE 12/15/23RECORD DATE 12/18/23PAYABLE DTE 12/29/23 PROLOGIS INC. COM (PLD) (Cash)",PLD,"PROLOGIS INC. COM",Cash,0,,-0.13,USD,135.35,0,,,,17.6,3818.55,12/18/2023
12/14/2023,"YOU BOUGHT J P MORGAN EXCHANGE TRADED FD INTL B... (JPIB) (Cash)",JPIB,"J P MORGAN EXCHANGE TRADED FD INTL BD O",Cash,0,,0.104,USD,47.71,0,,,,-4.96,3800.95,12/18/2023
12/14/2023,"YOU SOLD FIRST AMERICAN FINANCIAL CORP (FAF) (Cash)",FAF,"FIRST AMERICAN FINANCIAL CORP",Cash,0,,-0.127,USD,64.54,0,,,,8.2,3805.91,12/18/2023
12/14/2023,"YOU BOUGHT ENTRAVISION COMMUNICATIONS CORP (EVC) (Cash)",EVC,"ENTRAVISION COMMUNICATIONS CORP",Cash,0,,1,USD,4.35,0,,,,-4.35,3797.71,12/18/2023
12/14/2023,"YOU BOUGHT ENTRAVISION COMMUNICATIONS CORP (EVC) (Cash)",EVC,"ENTRAVISION COMMUNICATIONS CORP",Cash,0,,0.378,USD,4.36,0,,,,-1.65,3802.06,12/18/2023
12/14/2023,"YOU SOLD ACADIAN ASSET MANAGEMENT INC. COM (AAMI) (Cash)",AAMI,"ACADIAN ASSET MANAGEMENT INC. COM",Cash,0,,-0.763,USD,20.02,0,,,,15.28,3803.71,12/18/2023
12/14/2023,"YOU BOUGHT BERKSHIRE HATHAWAY INC COM USD0.0033... (BRKB) (Cash)",BRKB,"BERKSHIRE HATHAWAY INC COM USD0.0033 CL",Cash,0,,0.025,USD,359.54,0,,,,-8.99,3788.43,12/18/2023
12/14/2023,"DEBIT CARD PURCHASE Netflix 1 8445052993 CA1212232400284AS00FHX (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-15.49,3797.42,
12/14/2023,"DEBIT CARD PURCHASE Amazon.com*ED7GY0Y03 Amzn.com/bill WA1212232469216AS35FAN (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-22.35,3812.91,
12/13/2023,"YOU SOLD NOVARTIS AG SPONSORED ADR (NVS) (Cash)",NVS,"NOVARTIS AG SPONSORED ADR",Cash,0,,-0.092,USD,98.87,0,,,,9.1,3835.26,12/15/2023
12/13/2023,"YOU BOUGHT FORTIS INC COM ISIN #CA3495531079 SE... (FTS) (Cash)",FTS,"FORTIS INC COM ISIN #CA3495531079 SEDOL",Cash,0,,0.124,USD,40.1,0,,,,-4.97,3826.16,12/15/2023
12/13/2023,"YOU BOUGHT AMERICA MOVIL SAB DE CV SPON ADS EAC... (AMX) (Cash)",AMX,"AMERICA MOVIL SAB DE CV SPON ADS EACH R",Cash,0,,0.497,USD,18.1,0,,,,-9,3831.13,12/15/2023
12/13/2023,"YOU BOUGHT ETFS GOLD TR PHYSCL GOLD SHS (SGOL) (Cash)",SGOL,"ETFS GOLD TR PHYSCL GOLD SHS",Cash,0,,0.633,USD,18.95,0,,,,-12,3840.13,12/15/2023
12/13/2023,"YOU SOLD ASML HOLDING NV EUR0.09 NY REGISTRY ... (ASML) (Cash)",ASML,"ASML HOLDING NV EUR0.09 NY REGISTRY SHS",Cash,0,,-0.015,USD,721.72,0,,,,10.83,3852.13,12/15/2023
12/13/2023,"YOU SOLD WITH DUE BILLS BUNGE GLOBAL SA COM USD0.01 (BG) (Cash)",BG,"BUNGE GLOBAL SA COM USD0.01",Cash,0,,-0.054,USD,103.87,0,,,,5.61,3841.30,12/15/2023
12/13/2023,"DEBIT CARD PURCHASE PLEXINCPASS MONTHLY PLEX.TV CA1211232449215ATLTXR4 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-4.99,3835.69,
12/13/2023,"DEBIT CARD PURCHASE GREENLIGHT 404-953-5925 GA1211232449215ATMMYB7 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-4.99,3840.68,
12/13/2023,"DEBIT CARD PURCHASE POSM6KE 7-ELEVEN MANASSAS VA1211232425131ASF6JVK (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-9.5,3845.67,
12/13/2023,"DEBIT CARD PURCHASE PAYPAL *PYPL PAYIN4 888-221-1161 CA1211232411641AT1YR57 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-30.88,3855.17,
12/13/2023,"TRANSFERRED TO VS Z23-693697-1 (Cash)", ,"No Description",Cash,0,,0.000,USD,,0,,,,-40,3886.05,
12/13/2023,"TRANSFERRED TO VS Z23-693697-1 (Cash)", ,"No Description",Cash,0,,0.000,USD,,0,,,,-65,3926.05,
12/13/2023,"DEBIT CARD PURCHASE AMZN Mktp US*6R9NN3CG3 Amzn.com/bill WA1212232469216AS35Q48 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-100.85,3991.05,
12/12/2023,"REINVESTMENT as of Dec-08-2023 VALE S.A. SPONS ADS REPR 1 COM NPV (VALE) (Cash)",VALE,"VALE S.A. SPONS ADS REPR 1 COM NPV",Cash,0,,0.067,USD,14.67,0,,,,-0.98,4091.90,
12/12/2023,"REINVESTMENT as of Dec-08-2023 VALE S.A. SPONS ADS REPR 1 COM NPV (VALE) (Cash)",VALE,"VALE S.A. SPONS ADS REPR 1 COM NPV",Cash,0,,0.029,USD,14.67,0,,,,-0.42,4092.88,
12/12/2023,"FEE CHARGED as of Dec-08-2023 VALE S.A. SPONS ADS REPR 1 COM NPV (VALE) (Cash)",VALE,"VALE S.A. SPONS ADS REPR 1 COM NPV",Cash,0,,0.000,USD,,0,,,,-0.02,4093.30,
12/12/2023,"FOREIGN TAX PAID as of Dec-08-2023 VALE S.A. SPONS ADS REPR 1 COM NPV (VALE) (Cash)",VALE,"VALE S.A. SPONS ADS REPR 1 COM NPV",Cash,0,,0.000,USD,,0,,,,-0.07,4093.32,
12/12/2023,"DIVIDEND RECEIVED as of Dec-08-2023 VALE S.A. SPONS ADS REPR 1 COM NPV (VALE) (Cash)",VALE,"VALE S.A. SPONS ADS REPR 1 COM NPV",Cash,0,,0.000,USD,,0,,,,0.49,4093.39,
12/12/2023,"DIVIDEND RECEIVED as of Dec-08-2023 VALE S.A. SPONS ADS REPR 1 COM NPV (VALE) (Cash)",VALE,"VALE S.A. SPONS ADS REPR 1 COM NPV",Cash,0,,0.000,USD,,0,,,,1,4092.90,
12/11/2023,"FEE CHARGED NICE LTD ADR-EACH CNV INTO 1 ORD ILS1 (NICE) (Cash)",NICE,"NICE LTD ADR-EACH CNV INTO 1 ORD ILS1",Cash,0,,0.000,USD,,0,,,,-0.01,4091.90,
12/11/2023,"DEBIT CARD PURCHASE PAYPAL *Roetto Michael Visa Direct CA1208232424818AN0063M (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-12.95,4091.91,
12/11/2023,"DEBIT CARD PURCHASE PAYPAL *Roetto Michael Visa Direct CA1208232424818AN005Z7 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-15,4104.86,
12/11/2023,"DEBIT CARD PURCHASE GREENLIGHT 404-953-5925 GA1209232449215APLRP75 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-20,4119.86,
12/11/2023,"TRANSFERRED TO VS Z23-693697-1 (Cash)", ,"No Description",Cash,0,,0.000,USD,,0,,,,-25,4139.86,
12/11/2023,"DEBIT CARD PURCHASE PAYPAL *Roetto Michael Visa Direct CA1209232424818AP005ZW (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-25,4164.86,
12/11/2023,"DEBIT CARD PURCHASE PAYPAL *Roetto Michael Visa Direct CA1208232424818AN005Z8 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-46.18,4189.86,
12/11/2023,"DEBIT CARD PURCHASE PIZZA HUT 037448 https://ipcha VA1208232494300AP2M3HD (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-60.23,4236.04,
12/11/2023,"DEBIT CARD PURCHASE POS7300 WM SUPERCENTER MANASSAS VA1207232425131ANF6JVJ (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-65.04,4296.27,
12/11/2023,"DEBIT CARD PURCHASE PAYPAL *PYPL PAYIN4 888-221-1161 CA1208232411641AN1YKXG (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-172.25,4361.31,
12/11/2023,"BILL PAYMENT SELECT PORTFOLIO SERVIC (Cash)", ,"No Description",Cash,0,,0.000,USD,,0,,,,-1559,4533.56,
12/08/2023,"DIVIDEND RECEIVED OTIS WORLDWIDE CORP COM (OTIS) (Cash)",OTIS,"OTIS WORLDWIDE CORP COM",Cash,0,,0.000,USD,,0,,,,0.06,6092.56,
