

Run Date,Action,Symbol,Description,Type,Exchange Quantity,Exchange Currency,Quantity,Currency,Price,Exchange Rate,Commission,Fees,Accrued Interest,Amount,Cash Balance,Settlement Date
12/06/2023,"DEBIT CARD PURCHASE Amazon.com*WE6D06L43 Amzn.com/bill WA1205232469216AK2Z9KX (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-24.05,2782.23,
12/06/2023,"DEBIT CARD PURCHASE AMZN Mktp US*K41CW4F83 Amzn.com/bill WA1205232469216AK2Z954 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-26.04,2806.28,
12/06/2023,"DEBIT CARD PURCHASE PAYPAL *Roetto Michael Visa Direct CA1204232424818AJ003M5 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-434.52,2832.32,
12/04/2023,"DEBIT CARD PURCHASE GREENLIGHT 404-953-5925 GA1201232449215AFML3V2 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-9.5,3414.38,
12/04/2023,"DEBIT CARD PURCHASE Amazon web services aws.amazon.co WA1202232469216AG2X8VM (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-26.41,3423.88,
12/04/2023,"DEBIT CARD PURCHASE PAYPAL *Roetto Michael Visa Direct CA1201232424818AF0054M (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-175,3495.29,
11/30/2023,"DEBIT CARD PURCHASE POSN176 7-ELEVEN MANASSAS VA1129232425131ADF6JVF (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-5.84,4134.50,
11/30/2023,"DEBIT CARD PURCHASE POS9887 7-ELEVEN 37230 MANASSAS VA1129232425131ADF6JVF (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-33.89,4140.34,
11/28/2023,"DEBIT CARD PURCHASE POSM6KE 7-ELEVEN MANASSAS VA1126232425131ABF6JVF (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-14.65,5177.60,
11/28/2023,"DEBIT CARD PURCHASE POSM6KE 7-ELEVEN MANASSAS VA1125232425131ABF6JVF (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-20.01,5192.25,
11/28/2023,"DEBIT CARD PURCHASE PAYPAL *PYPL PAYIN4 888-221-1161 CA1126232411641AA1Z07D (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-30.89,5212.26,
11/27/2023,"DEBIT CARD PURCHASE GREENLIGHT 404-953-5925 GA1124232449215A8MLSXW (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-10,5243.15,
11/27/2023,"DEBIT CARD PURCHASE PAYPAL *Roetto Michael Visa Direct CA1123232424818A70060T (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-25,5253.15,
11/27/2023,"DEBIT CARD PURCHASE PAYPAL *PYPL PAYIN4 888-221-1161 CA1123232411641A71YVNJ (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-172.25,5323.15,
11/24/2023,"DEBIT CARD PURCHASE MARKET@WORK 2067379149 RENTON WA1121232443105A62LSZP (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-2.47,5495.40,
11/24/2023,"DEBIT CARD PURCHASE COSMO CAFE WASHINGTON DC1121232475542A57YFJH (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-2.59,5497.87,
11/24/2023,"DEBIT CARD PURCHASE VIRGINIA RAILWAY EXPRE 800-7433873 VA1121232401339A5029SY (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-40,5500.46,
11/22/2023,"DEBIT CARD PURCHASE POSM025 Union Station Washington DC1121232425131A5F6JVD (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-10,6005.41,
11/20/2023,"DEBIT CARD PURCHASE GREENLIGHT 404-953-5925 GA1117232449215A1MNGKM (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-10,2075.72,
11/20/2023,"DEBIT CARD PURCHASE HOSTING MATTERS 904-289-9999 FL1117232444500A15SQAR (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-15,2085.72,
11/20/2023,"DEBIT CARD PURCHASE WWW.TIME4LEARNING.COM 954-7710914 FL1118232490641A25EGS0 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-24.95,2100.72,
11/20/2023,"DEBIT CARD PURCHASE PAYPAL *Roetto Michael Visa Direct CA1117232424818A1003JZ (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-30,2125.67,
11/20/2023,"DEBIT CARD PURCHASE AMZN Mktp US*MX4XY4133 Amzn.com/bill WA1118232469216A234L41 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-34.33,2155.67,
11/20/2023,"DEBIT CARD PURCHASE POS3018 CVS/PHARMACY # MANASSAS VA1116232425131A1F6JVB (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-36.35,2190.00,
11/20/2023,"DEBIT CARD PURCHASE DOMINO'S 4380 703-734-7080 VA1117232444500A200TAE (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-45.07,2226.35,
11/20/2023,"DEBIT CARD PURCHASE PAYPAL *Roetto Michael Visa Direct CA1118232424818A200477 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-75,2271.42,
11/16/2023,"DEBIT CARD PURCHASE Amazon.com*U17V27DM3 Amzn.com/bill WA11142324692169Y319LH (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-14.22,2994.17,
11/15/2023,"DEBIT CARD PURCHASE 7-ELEVEN 10654 MANASSAS VA11132324034549X01BTJ (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-14.44,3008.39,
11/15/2023,"DEBIT CARD PURCHASE Amazon.com*7I5NE6W03 Amzn.com/bill WA11132324692169X30W9B (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-26.12,3022.83,
11/15/2023,"DEBIT CARD PURCHASE POS9887 7-ELEVEN 37230 MANASSAS VA11132324251319YF6JVB (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-35.6,3048.95,
11/14/2023,"DEBIT CARD PURCHASE Amazon.com*3Z91U1K23 Amzn.com/bill WA11132324692169X30D5Y (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-6.73,4013.97,
11/14/2023,"DEBIT CARD PURCHASE POSM6KE 7-ELEVEN MANASSAS VA11102324251319XF6JVA (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-10.89,4020.70,
11/14/2023,"DEBIT CARD PURCHASE Amazon.com*FG0T702C3 Amzn.com/bill WA11132324692169X30D6K (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-13.7,4031.59,
11/14/2023,"DEBIT CARD PURCHASE POS2 NETFLIX CO LOS GATOS CA11122324251319XF6JVA (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-15.49,4045.29,
11/14/2023,"DEBIT CARD PURCHASE Amazon.com*D29CE62H3 Amzn.com/bill WA11132324692169X30D6K (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-17.07,4060.78,
11/14/2023,"DEBIT CARD PURCHASE POS0308 PAYPAL *PYPL P San Jose CA11112324251319XF6JVA (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-30.89,4077.85,
11/13/2023,"DEBIT CARD PURCHASE GREENLIGHT 404-953-5925 GA11112324492159VMLNTS (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-4.99,4608.74,
11/13/2023,"DEBIT CARD PURCHASE PLEXINCPASS MONTHLY PLEX.TV CA11112324492159VMNFR2 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-4.99,4613.73,
11/13/2023,"DEBIT CARD PURCHASE 7-ELEVEN 27267 CENTREVILLE VA11082324034549T00X0Z (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-10.07,4618.72,
11/13/2023,"DEBIT CARD PURCHASE Amazon.com*8H8JI1LF3 Amzn.com/bill WA11122324692169W2ZMXZ (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-17.72,4628.79,
11/13/2023,"DEBIT CARD PURCHASE GREENLIGHT 404-953-5925 GA11102324492159SMLG2X (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-20,4646.51,
11/13/2023,"DEBIT CARD PURCHASE Amazon.com*3I7WW2PB3 Amzn.com/bill WA11122324692169W2ZN9F (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-37.44,4666.51,
11/13/2023,"DEBIT CARD PURCHASE PIZZA HUT 037448 https://ipcha VA11102324943009V2M3AR (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-56.18,4703.95,
11/10/2023,"DEBIT CARD PURCHASE MARKET@WORK 2067379149 RENTON WA11072324431059R2LSZP (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-2.47,4760.00,
11/10/2023,"DEBIT CARD PURCHASE PAYPAL *PYPL PAYIN4 888-221-1161 CA11082324116419R1Z7QW (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-172.25,4882.47,
11/09/2023,"DEBIT CARD PURCHASE VIRGINIA RAILWAY EXPRE 800-7433873 VA11072324013399P00RWH (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-20,6534.72,
11/08/2023,"DEBIT CARD PURCHASE MCDONALD'S F18095 MANASSAS VA11062324427339NLYRA9 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-18.66,6996.69,
11/07/2023,"DEBIT CARD PURCHASE POSMTMA 7-ELEVEN MANASSAS PAR VA11042324251319NF6JV8 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-13.65,2952.15,
11/06/2023,"DEBIT CARD PURCHASE Amazon web services aws.amazon.co WA11022324692169J31RT6 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-27.18,3265.80,
11/06/2023,"DEBIT CARD PURCHASE PAYPAL *Roetto Michael Visa Direct CA11022324248189J003L2 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-434.23,3337.98,
11/03/2023,"DEBIT CARD PURCHASE PAYPAL *Roetto Michael Visa Direct CA11012324248189H005ZS (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-100,3872.21,
10/31/2023,"DEBIT CARD PURCHASE SHEETZ 0198 00001982 WOODSTOCK VA10282324164079EEFTJ3 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-7.83,4485.35,
10/31/2023,"DEBIT CARD PURCHASE SHEETZ 0198 00001982 WOODSTOCK VA10282324164079EEFTJ3 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-15.46,4493.18,
10/31/2023,"DEBIT CARD PURCHASE TST* ROWES FAMILY RES Staunton VA10292324692169E2YXXK (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-73.51,4568.64,
10/30/2023,"DEBIT CARD PURCHASE PAYPAL *PYPL PAYIN4 888-221-1161 CA10272324116419Q1YTSM (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-30.89,4642.15,
10/30/2023,"DEBIT CARD PURCHASE DOMINO'S 4380 703-734-7080 VA10272324445009DEJ1J1 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-70.85,4733.04,
10/26/2023,"DEBIT CARD PURCHASE POSMOFP 7-ELEVEN MANASSAS PAR VA10242324251319AF6JW3 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-1.78,5588.89,
10/26/2023,"DEBIT CARD PURCHASE VIRGINIA RAILWAY EXPRE 800-7433873 VA10242324013399902KJL (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-20,5590.67,
10/26/2023,"DEBIT CARD PURCHASE POSMOFP 7-ELEVEN Manassas Par VA10242324251319AF6JW3 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-45.49,5610.67,
10/25/2023,"DEBIT CARD PURCHASE Amazon.com*YL2J84RY3 Amzn.com/bill WA1023232469216982X609 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-24.05,1742.95,
10/24/2023,"DEBIT CARD PURCHASE AMZN Mktp US*QP2PL9MH3 Amzn.com/bill WA10222324692169735BX5 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-17.59,1767.00,
10/23/2023,"DEBIT CARD PURCHASE PIZZA BOLI'S 703-335-2000 VA1020232476501965SP0L (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-84.16,1842.59,
10/20/2023,"DEBIT CARD PURCHASE Amazon.com*TP4CU95P1 Amzn.com/bill WA10182324692169332EFD (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-14.22,2039.60,
10/20/2023,"DEBIT CARD PURCHASE GREENLIGHT 404-953-5925 GA101923244921594MNF03 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-20,2053.82,
10/20/2023,"DEBIT CARD PURCHASE WWW.TIME4LEARNING.COM 954-7710914 FL1018232490641935QEP3 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-24.95,2073.82,
10/19/2023,"DEBIT CARD PURCHASE MARKET@WORK 2067379149 RENTON WA1016232443105922LSZP (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-5.96,2828.77,
10/19/2023,"DEBIT CARD PURCHASE Amazon.com*TP2U82P41 Amzn.com/bill WA10172324692169231MBZ (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-13.12,2846.73,
10/19/2023,"DEBIT CARD PURCHASE Amazon.com*TD9WD3OE0 Amzn.com/bill WA10172324692169231GR0 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-37.44,2859.85,
10/18/2023,"DEBIT CARD PURCHASE Amazon.com*TP39D6IH0 Amzn.com/bill WA10162324692169130YZW (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-6.19,2897.29,
10/18/2023,"DEBIT CARD PURCHASE POSM6KE 7-ELEVEN MANASSAS VA101723242513192F6JW1 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-8.16,2903.48,
10/18/2023,"DEBIT CARD PURCHASE VIRGINIA RAILWAY EXPRE 800-7433873 VA10162324013399101R5Z (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-20,2911.64,
10/18/2023,"DEBIT CARD PURCHASE PAYPAL *Roetto Michael Visa Direct CA1017232424818920004Z (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-23,2931.64,
10/18/2023,"DEBIT CARD PURCHASE PAYPAL *DOMINO'S 4380 402-935-7733 VA101423244921591RSBWJ (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-59.72,2984.64,
10/18/2023,"DEBIT CARD RETURN AMZN Mktp US Amzn.com/bill WA10172374692169231Q31 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,20.14,3044.36,
10/17/2023,"DEBIT CARD PURCHASE POS4577 ALDI 80072 MANASSAS VA101523242513191F6JW0 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-14.99,3024.22,
10/17/2023,"DEBIT CARD PURCHASE SPIRIT HALLOWEEN 60933 609-798-0949 VA10152324692169130HG8 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-58.28,3039.21,
10/16/2023,"DEBIT CARD PURCHASE POSM6KE 7-ELEVEN MANASSAS VA10122324251318YF6JVZ (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-7.05,3097.49,
10/16/2023,"DEBIT CARD PURCHASE Amazon.com*TE5HR5Q51 Amzn.com/bill WA10132324692168Y2Y8SJ (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-21.19,3104.54,
10/16/2023,"DEBIT CARD PURCHASE AMZN Mktp US*TP1JQ1VR0 Amzn.com/bill WA10142324692168Z2Z63H (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-121.78,3125.73,
10/13/2023,"DEBIT CARD PURCHASE PLEXINCPASS MONTHLY PLEX.TV CA10122324492158XLY39R (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-4.99,4419.69,
10/13/2023,"DEBIT CARD PURCHASE POSM6KE 7-ELEVEN MANASSAS VA10112324251318XF6JVZ (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-15.13,4424.68,
10/13/2023,"DEBIT CARD PURCHASE POS2 NETFLIX CO LOS GATOS CA10122324251318XF6JVZ (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-15.49,4439.81,
10/12/2023,"DEBIT CARD PURCHASE PAYPAL *Roetto Michael Visa Direct CA10112324248188W0018X (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-11,5951.67,
10/11/2023,"DEBIT CARD PURCHASE POSMI9B 7-ELEVEN MANASSAS VA10062324251318VF6JVY (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-7.82,1851.82,
10/11/2023,"DEBIT CARD PURCHASE AMZN Mktp US*TE7MF8Q02 Amzn.com/bill WA10092324692168S34KXQ (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-21.19,1859.64,
10/11/2023,"DEBIT CARD PURCHASE POS5400 OLD VIRGINIA T MANASSAS VA10092324251318VF6JVY (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-68.98,1880.83,
10/11/2023,"DEBIT CARD PURCHASE AMZN Mktp US*TE4BG8MJ0 Amzn.com/bill WA10092324692168S34KXF (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-105.98,1949.81,
10/09/2023,"DEBIT CARD PURCHASE GREENLIGHT 404-953-5925 GA10072324492158RLWFM6 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-40,2597.67,
10/09/2023,"DEBIT CARD PURCHASE TACTICAL AIRSOFT ARENA MANASSAS VA10062324755428RMAF4Z (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-44.94,2637.67,
10/09/2023,"DEBIT CARD PURCHASE PIZZA BOLI'S 703-335-2000 VA10062324765018R5SP0L (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-63.31,2682.61,
10/09/2023,"DEBIT CARD PURCHASE PAYPAL *Roetto Michael Visa Direct CA10052324248188N004F3 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-75,2810.92,
10/04/2023,"DEBIT CARD PURCHASE CMSVEND*CV SUITLAND SUITLAND MD10022324445008K8PVQG (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-2.5,3212.04,
10/04/2023,"DEBIT CARD PURCHASE Amazon web services aws.amazon.co WA10022324692168K2ZGLQ (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-27.97,3214.54,
10/03/2023,"DEBIT CARD PURCHASE PIZZA HUT 037448 https://ipcha VA09292324943008H2M3JQ (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-58.98,3241.66,
10/03/2023,"DEBIT CARD PURCHASE PAYPAL *Roetto Michael Visa Direct CA10012324248188J0053E (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-100,3300.64,
10/02/2023,"DEBIT CARD PURCHASE PAYPAL *julie_ann98 Visa Direct CA09292324248188G00027 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-0.4,3399.32,
10/02/2023,"DEBIT CARD PURCHASE Amazon.com*T12UT5UT0 Amzn.com/bill WA09282324692168F35SL5 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-79.49,3399.72,
10/02/2023,"DEBIT CARD PURCHASE PAYPAL *Roetto Michael Visa Direct CA09292324248188G0000J (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-563.24,3708.26,
09/29/2023,"DEBIT CARD PURCHASE AMZN Mktp US*T962M53V2 Amzn.com/bill WA09272324692168E3535E (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-10.59,4251.84,
09/29/2023,"DEBIT CARD PURCHASE IHOP #0564 MANASSAS VA09262324943008EP637Q (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-28.39,4262.43,
09/29/2023,"DEBIT CARD PURCHASE PAYPAL *Roetto Michael Visa Direct CA09272324248188E00610 (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-250,4410.82,
09/28/2023,"DEBIT CARD PURCHASE PAYPAL *QUICKEN INC 402-935-7733 CA09262324492158DRTP7E (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-50.33,5360.44,
09/27/2023,"DEBIT CARD PURCHASE PAYPAL *Roetto Michael Visa Direct CA09252324248188Q006JN (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-150,1369.44,
09/26/2023,"DEBIT CARD PURCHASE POSN176 7-ELEVEN MANASSAS VA09232324251318QF6JVS (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-14.34,1519.44,
09/25/2023,"DEBIT CARD PURCHASE Amazon.com*T16TI4OB0 Amzn.com/bill WA09222324692168931A7G (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-11.78,2133.78,
09/25/2023,"DEBIT CARD PURCHASE POSMOFP 7-ELEVEN Manassas Par VA092123242513189F6JVT (Cash)",,"No Description",Cash,0,,0.000,USD,,0,,,,-36.99,2145.56,
